PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Side,Deck,Cabin_number,Dépense_totale
8023_02,Europa,True,TRAPPIST-1e,26.0,False,True,P,D,249.0,0.0
8024_01,Earth,False,TRAPPIST-1e,73.0,False,False,S,F,1533.0,829.0
8025_01,Europa,False,TRAPPIST-1e,29.0,False,True,P,B,263.0,0.0
8026_01,Mars,True,TRAPPIST-1e,29.0,False,True,S,F,1534.0,0.0
8027_01,Earth,False,TRAPPIST-1e,12.0,False,False,S,G,1297.0,0.0
8027_02,Earth,False,55 Cancri e,27.0,False,False,S,F,1535.0,601.0
8029_01,Earth,False,TRAPPIST-1e,31.0,False,False,S,G,1298.0,839.0
8030_01,Earth,True,PSO J318.5-22,26.0,False,False,S,G,1299.0,
8031_01,Europa,True,55 Cancri e,35.0,False,True,P,D,250.0,0.0
8032_01,Europa,True,TRAPPIST-1e,25.0,False,True,P,A,85.0,0.0
8032_02,Europa,True,,40.0,False,True,P,A,85.0,0.0
8034_01,Mars,True,TRAPPIST-1e,18.0,False,False,S,E,532.0,0.0
8034_02,Mars,False,,52.0,False,False,S,E,532.0,1298.0
8035_01,Mars,True,TRAPPIST-1e,35.0,False,True,S,F,1536.0,0.0
8036_01,Earth,False,TRAPPIST-1e,51.0,False,False,S,F,1537.0,1543.0
8036_02,Earth,False,TRAPPIST-1e,35.0,False,False,S,F,1537.0,953.0
8037_01,Earth,False,TRAPPIST-1e,14.0,False,False,S,F,1538.0,902.0
8038_01,Europa,True,55 Cancri e,,False,True,S,C,301.0,0.0
8038_02,Europa,True,55 Cancri e,26.0,False,True,S,C,301.0,0.0
8042_01,,True,55 Cancri e,21.0,False,False,P,G,1299.0,0.0
8043_01,Europa,False,55 Cancri e,45.0,False,True,S,A,97.0,18266.0
8043_02,Europa,False,TRAPPIST-1e,29.0,,True,S,A,97.0,1817.0
8043_03,Europa,False,TRAPPIST-1e,39.0,True,True,S,A,97.0,1972.0
8043_04,Europa,True,55 Cancri e,37.0,False,True,S,A,97.0,0.0
8046_01,Earth,True,PSO J318.5-22,22.0,False,True,P,G,1300.0,0.0
8049_01,Earth,False,TRAPPIST-1e,22.0,False,False,P,G,1301.0,809.0
8050_01,Earth,False,PSO J318.5-22,30.0,False,False,S,G,1300.0,452.0
8050_02,Earth,True,TRAPPIST-1e,1.0,False,True,,,,0.0
8050_03,Earth,True,PSO J318.5-22,0.0,False,True,S,G,1300.0,0.0
8052_01,Earth,False,TRAPPIST-1e,9.0,False,False,S,G,1302.0,0.0
8052_02,Earth,False,PSO J318.5-22,18.0,False,False,S,G,1302.0,336.0
8053_01,Mars,False,TRAPPIST-1e,29.0,False,False,P,F,1663.0,1751.0
8054_01,Mars,False,55 Cancri e,52.0,False,False,S,F,1540.0,
8055_01,Earth,False,TRAPPIST-1e,27.0,False,False,S,E,533.0,905.0
8056_01,Europa,False,TRAPPIST-1e,54.0,False,False,P,C,262.0,2447.0
8056_02,Europa,False,TRAPPIST-1e,28.0,False,True,P,C,262.0,9714.0
8057_01,Europa,True,TRAPPIST-1e,65.0,False,True,P,B,267.0,0.0
8057_02,Europa,True,55 Cancri e,26.0,False,True,P,B,267.0,0.0
8058_01,Earth,False,TRAPPIST-1e,29.0,False,False,P,F,1664.0,1994.0
8059_01,,False,TRAPPIST-1e,20.0,False,False,P,G,1302.0,1817.0
8060_01,Mars,False,TRAPPIST-1e,39.0,False,False,S,F,1541.0,2618.0
8060_02,Mars,True,TRAPPIST-1e,37.0,False,True,S,F,1541.0,0.0
8063_01,Earth,False,TRAPPIST-1e,20.0,False,False,S,F,1543.0,
8064_01,Mars,True,TRAPPIST-1e,40.0,False,True,,,,0.0
8064_02,Mars,False,TRAPPIST-1e,0.0,False,True,S,E,534.0,0.0
8064_03,Mars,True,TRAPPIST-1e,33.0,False,False,S,E,534.0,0.0
8066_01,Mars,True,TRAPPIST-1e,23.0,False,True,S,F,1544.0,0.0
8067_01,Earth,False,55 Cancri e,32.0,False,False,P,F,1666.0,
8068_01,Earth,False,TRAPPIST-1e,20.0,False,False,S,F,1545.0,776.0
8069_01,Europa,True,55 Cancri e,60.0,False,True,S,D,234.0,0.0
8071_01,Earth,False,TRAPPIST-1e,53.0,False,True,S,F,1546.0,716.0
8072_01,Europa,True,TRAPPIST-1e,26.0,False,True,S,D,236.0,0.0
8072_02,Europa,False,55 Cancri e,35.0,False,False,S,D,236.0,8853.0
8075_01,Earth,False,55 Cancri e,19.0,False,False,S,F,1547.0,639.0
8076_01,Europa,False,55 Cancri e,43.0,False,False,P,C,263.0,
8076_02,Europa,False,55 Cancri e,29.0,False,False,P,C,263.0,8093.0
8077_01,Earth,False,TRAPPIST-1e,20.0,False,False,P,G,1304.0,843.0
8078_01,Earth,False,TRAPPIST-1e,19.0,False,False,P,F,1667.0,
8079_01,Earth,False,PSO J318.5-22,21.0,False,True,S,F,1548.0,615.0
8081_01,Europa,False,55 Cancri e,39.0,False,True,P,D,251.0,16693.0
8082_01,Earth,True,TRAPPIST-1e,12.0,False,False,P,G,1305.0,0.0
8082_02,Earth,False,55 Cancri e,20.0,False,True,P,F,1668.0,1842.0
8083_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,1669.0,736.0
8084_01,Europa,False,TRAPPIST-1e,31.0,False,False,P,C,264.0,
8085_01,Earth,False,PSO J318.5-22,35.0,False,False,S,F,1549.0,
8086_01,Earth,True,PSO J318.5-22,44.0,False,True,P,G,1306.0,
8087_01,Europa,False,TRAPPIST-1e,62.0,False,True,P,B,268.0,3945.0
8088_01,Mars,False,TRAPPIST-1e,23.0,False,False,P,E,521.0,2348.0
8088_02,Mars,False,TRAPPIST-1e,23.0,True,False,P,F,1670.0,
8089_01,Earth,False,TRAPPIST-1e,19.0,False,True,P,F,1671.0,1797.0
8091_01,Earth,False,TRAPPIST-1e,29.0,False,False,P,F,1672.0,804.0
8092_01,Europa,False,TRAPPIST-1e,31.0,False,True,S,D,238.0,7267.0
8092_02,Europa,True,55 Cancri e,33.0,True,True,S,D,238.0,
8092_03,Europa,False,TRAPPIST-1e,41.0,False,False,S,D,238.0,4166.0
8094_01,Europa,False,TRAPPIST-1e,60.0,False,True,P,C,265.0,9116.0
8097_01,Europa,True,TRAPPIST-1e,41.0,False,True,S,B,317.0,
8098_01,Europa,False,TRAPPIST-1e,69.0,True,False,P,B,269.0,9492.0
8098_02,Europa,False,55 Cancri e,44.0,False,True,P,B,269.0,2954.0
8098_03,Europa,True,55 Cancri e,18.0,False,True,P,B,269.0,
8098_04,Europa,False,55 Cancri e,26.0,False,True,P,B,269.0,11987.0
8102_01,Earth,False,TRAPPIST-1e,30.0,False,False,P,F,1674.0,2887.0
8103_01,Mars,False,TRAPPIST-1e,34.0,False,False,P,F,1675.0,695.0
8105_01,Earth,False,PSO J318.5-22,18.0,False,False,P,F,1677.0,669.0
8106_01,Earth,True,55 Cancri e,49.0,False,True,S,G,1306.0,0.0
8107_01,Earth,False,PSO J318.5-22,71.0,False,False,P,F,1678.0,703.0
8108_01,Earth,False,PSO J318.5-22,19.0,False,False,S,F,1552.0,756.0
8112_01,Earth,False,PSO J318.5-22,23.0,False,False,S,F,1553.0,689.0
8115_01,Europa,True,TRAPPIST-1e,31.0,False,True,S,B,318.0,0.0
8115_02,Europa,True,TRAPPIST-1e,40.0,False,True,S,B,318.0,0.0
8116_01,Mars,False,55 Cancri e,28.0,False,False,P,D,252.0,1187.0
8117_01,Europa,True,TRAPPIST-1e,17.0,False,True,S,B,319.0,0.0
8117_02,Europa,False,TRAPPIST-1e,24.0,False,False,S,B,319.0,5880.0
8117_03,Europa,True,55 Cancri e,54.0,,True,S,B,319.0,0.0
8118_01,Earth,True,TRAPPIST-1e,21.0,False,False,P,G,1310.0,0.0
8119_01,Earth,True,55 Cancri e,2.0,False,False,S,F,1555.0,0.0
8119_02,Earth,,55 Cancri e,20.0,False,True,S,F,1555.0,1162.0
8119_03,Earth,False,55 Cancri e,20.0,,False,S,F,1555.0,716.0
8120_01,Europa,False,55 Cancri e,36.0,False,True,P,D,253.0,5938.0
8121_01,Earth,True,TRAPPIST-1e,25.0,False,True,P,G,1311.0,
8122_01,Europa,False,55 Cancri e,58.0,False,False,S,C,302.0,
8122_02,Europa,False,TRAPPIST-1e,37.0,False,True,S,C,302.0,1398.0
8122_03,Europa,False,TRAPPIST-1e,26.0,False,False,S,C,302.0,7373.0
8123_01,Earth,True,TRAPPIST-1e,45.0,False,False,P,G,1312.0,0.0
8124_01,Earth,False,TRAPPIST-1e,44.0,False,False,P,F,1681.0,903.0
8128_01,Mars,True,TRAPPIST-1e,24.0,False,True,P,F,1682.0,0.0
8129_01,Earth,True,55 Cancri e,13.0,False,True,,,,0.0
8129_02,Earth,False,TRAPPIST-1e,4.0,False,True,P,G,1313.0,0.0
8129_03,Earth,False,TRAPPIST-1e,24.0,False,False,P,F,1683.0,2290.0
8129_04,Earth,False,55 Cancri e,27.0,False,False,P,F,1683.0,804.0
8129_05,Earth,False,TRAPPIST-1e,39.0,False,False,P,E,522.0,1670.0
8130_01,Earth,True,TRAPPIST-1e,23.0,False,False,S,G,1308.0,0.0
8130_02,Earth,False,55 Cancri e,4.0,False,False,S,G,1308.0,0.0
8130_03,Earth,True,TRAPPIST-1e,0.0,False,False,S,G,1308.0,0.0
8131_01,Mars,True,TRAPPIST-1e,22.0,False,True,S,F,1557.0,0.0
8133_01,Mars,False,TRAPPIST-1e,27.0,False,False,P,D,254.0,1718.0
8135_01,Europa,True,TRAPPIST-1e,22.0,False,True,P,C,267.0,0.0
8136_01,Europa,True,55 Cancri e,26.0,False,True,P,C,268.0,0.0
8136_02,Europa,False,TRAPPIST-1e,60.0,False,False,P,C,268.0,10800.0
8137_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,G,1314.0,908.0
8138_01,Earth,True,55 Cancri e,20.0,False,False,P,G,1315.0,0.0
8139_01,Earth,False,TRAPPIST-1e,25.0,False,True,P,E,523.0,791.0
8140_01,Earth,True,PSO J318.5-22,24.0,False,True,S,G,1309.0,0.0
8141_01,Earth,True,TRAPPIST-1e,38.0,False,True,S,G,1310.0,0.0
8143_01,Earth,False,TRAPPIST-1e,18.0,False,True,S,F,1558.0,734.0
8144_01,Europa,True,55 Cancri e,45.0,False,True,P,B,270.0,0.0
8144_02,Europa,False,TRAPPIST-1e,13.0,False,False,P,B,270.0,9063.0
8144_03,Europa,False,TRAPPIST-1e,28.0,False,True,P,B,270.0,3524.0
8144_04,Europa,False,TRAPPIST-1e,5.0,False,True,P,B,270.0,0.0
8147_01,Earth,False,TRAPPIST-1e,20.0,False,False,P,G,1317.0,3762.0
8147_02,Earth,True,TRAPPIST-1e,2.0,False,True,,,,0.0
8147_03,Earth,False,TRAPPIST-1e,42.0,False,False,P,G,1317.0,906.0
8147_04,Earth,False,55 Cancri e,0.0,False,True,P,G,1317.0,0.0
8148_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,G,1318.0,809.0
8149_01,Earth,True,PSO J318.5-22,26.0,False,False,P,G,1319.0,0.0
8150_01,Mars,True,55 Cancri e,3.0,False,True,S,E,539.0,
8150_02,Mars,True,PSO J318.5-22,49.0,False,True,S,E,539.0,0.0
8150_03,Mars,False,TRAPPIST-1e,19.0,False,False,S,E,539.0,1287.0
8152_01,Earth,True,TRAPPIST-1e,19.0,False,False,S,G,1312.0,0.0
8153_01,Earth,True,TRAPPIST-1e,15.0,False,False,P,G,1320.0,0.0
8156_01,Earth,False,PSO J318.5-22,53.0,False,False,P,G,1321.0,521.0
8157_01,Earth,False,TRAPPIST-1e,0.0,False,True,S,G,1313.0,0.0
8157_02,Earth,False,55 Cancri e,39.0,False,False,S,F,1560.0,2154.0
8157_03,Earth,False,TRAPPIST-1e,45.0,False,False,S,G,1313.0,4688.0
8157_04,Earth,True,TRAPPIST-1e,10.0,False,True,S,G,1313.0,0.0
8157_05,Earth,False,55 Cancri e,1.0,False,True,S,G,1313.0,0.0
8157_06,Earth,False,TRAPPIST-1e,9.0,False,True,S,G,1313.0,0.0
8158_01,Mars,False,TRAPPIST-1e,40.0,False,False,P,F,1686.0,1309.0
8159_01,Earth,False,,26.0,False,False,P,F,1687.0,630.0
8161_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,1688.0,1235.0
8162_01,Europa,False,TRAPPIST-1e,47.0,False,False,P,E,524.0,2293.0
8164_01,Earth,False,TRAPPIST-1e,31.0,False,False,S,G,1314.0,1818.0
8165_01,Mars,False,TRAPPIST-1e,,False,False,P,E,525.0,1048.0
8167_01,Earth,True,PSO J318.5-22,23.0,False,True,S,G,1315.0,0.0
8168_01,Earth,False,55 Cancri e,32.0,False,False,S,F,1561.0,
8168_02,Earth,False,TRAPPIST-1e,32.0,False,False,S,F,1561.0,1384.0
8168_03,Earth,False,TRAPPIST-1e,21.0,False,False,S,F,1561.0,646.0
8168_04,Earth,False,TRAPPIST-1e,,False,False,S,F,1561.0,864.0
8168_05,Earth,False,TRAPPIST-1e,22.0,False,False,S,G,1316.0,753.0
8168_06,Earth,False,TRAPPIST-1e,18.0,False,True,S,G,1316.0,
8168_07,Earth,True,PSO J318.5-22,28.0,False,True,S,G,1316.0,0.0
8168_08,Earth,True,TRAPPIST-1e,38.0,False,True,S,G,1316.0,0.0
8171_01,Earth,False,TRAPPIST-1e,46.0,False,False,P,F,1690.0,748.0
8173_01,Europa,False,TRAPPIST-1e,44.0,False,True,S,C,304.0,4296.0
8175_01,Europa,True,TRAPPIST-1e,38.0,False,True,S,C,305.0,0.0
8176_01,Europa,False,55 Cancri e,28.0,False,False,S,A,98.0,11465.0
8177_01,Earth,False,TRAPPIST-1e,31.0,False,False,S,G,1317.0,
8178_01,Earth,True,TRAPPIST-1e,18.0,False,True,S,G,1318.0,0.0
8182_01,Earth,False,PSO J318.5-22,18.0,False,False,S,F,1564.0,756.0
8186_01,Earth,False,55 Cancri e,4.0,False,True,S,G,1319.0,0.0
8186_02,Earth,True,PSO J318.5-22,0.0,False,True,S,G,1319.0,0.0
8186_03,Earth,False,TRAPPIST-1e,0.0,False,False,S,G,1319.0,
8186_04,Earth,True,PSO J318.5-22,23.0,False,False,S,G,1319.0,0.0
8189_01,Europa,False,TRAPPIST-1e,35.0,False,False,P,C,271.0,3225.0
8190_01,Europa,True,55 Cancri e,43.0,False,True,S,B,320.0,0.0
8191_01,Earth,False,PSO J318.5-22,18.0,False,False,S,G,1320.0,774.0
8192_01,Earth,False,TRAPPIST-1e,18.0,False,False,S,F,1566.0,1444.0
8194_01,Earth,False,TRAPPIST-1e,18.0,False,True,S,F,1567.0,692.0
8197_01,Earth,False,55 Cancri e,49.0,False,False,P,F,1693.0,716.0
8199_01,Earth,False,TRAPPIST-1e,19.0,False,False,P,G,1329.0,0.0
8200_01,Earth,True,PSO J318.5-22,22.0,False,True,P,G,1330.0,0.0
8202_01,Europa,False,TRAPPIST-1e,4.0,False,True,S,C,306.0,
8202_02,Europa,False,TRAPPIST-1e,0.0,False,True,S,C,306.0,0.0
8202_03,,True,TRAPPIST-1e,,False,True,S,C,306.0,
8202_04,Europa,False,TRAPPIST-1e,39.0,False,True,S,C,306.0,4560.0
8202_05,Europa,False,55 Cancri e,36.0,False,False,S,C,306.0,16338.0
8202_06,Europa,True,TRAPPIST-1e,53.0,False,True,S,C,306.0,0.0
8203_01,Europa,False,55 Cancri e,23.0,False,False,S,C,307.0,
8203_02,Europa,True,TRAPPIST-1e,24.0,False,True,S,C,307.0,0.0
8204_01,Europa,False,TRAPPIST-1e,25.0,False,False,S,E,541.0,3453.0
8204_02,Europa,False,TRAPPIST-1e,30.0,False,False,S,E,541.0,3575.0
8205_01,Earth,,TRAPPIST-1e,20.0,False,False,P,G,1331.0,627.0
8207_01,Mars,True,TRAPPIST-1e,40.0,False,True,P,F,1695.0,0.0
8208_01,Earth,True,PSO J318.5-22,18.0,False,True,S,G,1322.0,0.0
8209_01,Earth,False,TRAPPIST-1e,57.0,False,True,P,G,1332.0,888.0
8210_01,Mars,False,TRAPPIST-1e,47.0,False,False,S,D,241.0,1782.0
8211_01,Earth,True,55 Cancri e,26.0,False,True,S,G,1323.0,
8212_01,Earth,False,PSO J318.5-22,29.0,False,False,S,F,1569.0,559.0
8213_01,Earth,False,TRAPPIST-1e,32.0,False,False,P,G,1333.0,884.0
8214_01,Europa,True,TRAPPIST-1e,30.0,False,True,S,D,242.0,0.0
8216_01,Earth,False,TRAPPIST-1e,18.0,False,True,P,G,1334.0,704.0
8217_01,Earth,False,TRAPPIST-1e,49.0,False,False,S,F,1570.0,800.0
8218_01,Europa,True,TRAPPIST-1e,33.0,False,True,P,B,272.0,0.0
8219_01,Earth,,TRAPPIST-1e,18.0,False,False,P,G,1335.0,1779.0
8220_01,Europa,False,TRAPPIST-1e,29.0,False,True,S,A,99.0,5326.0
8221_01,Mars,True,TRAPPIST-1e,34.0,False,True,P,F,1696.0,0.0
8222_01,Mars,False,TRAPPIST-1e,43.0,False,False,P,D,257.0,2384.0
8222_02,Mars,False,TRAPPIST-1e,18.0,False,True,P,F,1697.0,1288.0
8224_01,Earth,True,TRAPPIST-1e,31.0,False,False,S,G,1325.0,0.0
8225_01,Mars,False,TRAPPIST-1e,15.0,False,False,,,,1463.0
8226_01,Mars,True,TRAPPIST-1e,3.0,False,True,S,F,1572.0,0.0
8226_02,Mars,True,TRAPPIST-1e,37.0,False,True,S,F,1572.0,0.0
8226_03,Mars,True,TRAPPIST-1e,1.0,False,True,S,F,1572.0,0.0
8227_01,Earth,False,TRAPPIST-1e,27.0,False,True,P,E,527.0,1681.0
8229_01,Earth,True,TRAPPIST-1e,15.0,False,True,P,G,1336.0,0.0
8231_01,Earth,False,TRAPPIST-1e,33.0,False,True,S,G,1327.0,1020.0
8231_02,Earth,False,TRAPPIST-1e,65.0,False,False,S,G,1327.0,908.0
8232_01,Earth,False,TRAPPIST-1e,19.0,False,False,S,F,1574.0,1234.0
8233_01,Earth,False,TRAPPIST-1e,30.0,False,False,S,F,1575.0,797.0
8233_02,Earth,False,TRAPPIST-1e,37.0,False,False,S,F,1575.0,899.0
8235_01,Earth,False,TRAPPIST-1e,15.0,False,False,S,F,1576.0,1441.0
8237_01,Earth,False,TRAPPIST-1e,19.0,False,False,S,F,1577.0,778.0
8238_01,Earth,False,TRAPPIST-1e,20.0,False,False,S,F,1578.0,794.0
8238_02,Earth,True,55 Cancri e,19.0,False,False,S,G,1328.0,0.0
8239_01,Earth,False,55 Cancri e,21.0,False,False,S,F,1579.0,694.0
8242_01,Earth,False,TRAPPIST-1e,20.0,False,True,S,G,1330.0,888.0
8243_01,Earth,False,TRAPPIST-1e,18.0,False,False,S,G,1331.0,908.0
8244_01,Earth,False,TRAPPIST-1e,27.0,False,False,P,G,1337.0,1016.0
8247_01,Europa,False,TRAPPIST-1e,23.0,False,True,P,D,258.0,3866.0
8248_01,Earth,True,TRAPPIST-1e,25.0,False,False,P,G,1339.0,0.0
8248_02,Earth,False,PSO J318.5-22,72.0,False,False,P,G,1339.0,772.0
8251_01,Earth,True,,35.0,False,True,S,G,1332.0,0.0
8252_01,Earth,False,55 Cancri e,29.0,False,False,P,F,1699.0,
8252_02,Earth,,TRAPPIST-1e,11.0,False,False,P,G,1341.0,0.0
8252_03,Earth,True,TRAPPIST-1e,7.0,False,False,P,G,1341.0,0.0
8254_01,Mars,True,TRAPPIST-1e,,False,True,P,F,1700.0,0.0
8255_01,Earth,False,TRAPPIST-1e,28.0,False,False,S,G,1333.0,888.0
8257_01,Mars,False,TRAPPIST-1e,41.0,False,False,P,E,529.0,1049.0
8259_01,Earth,False,TRAPPIST-1e,,False,False,P,G,1342.0,810.0
8260_01,Earth,False,55 Cancri e,19.0,,False,S,F,1582.0,721.0
8260_02,Earth,False,55 Cancri e,8.0,False,True,S,G,1334.0,0.0
8260_03,Earth,True,55 Cancri e,4.0,False,True,S,G,1334.0,0.0
8261_01,Earth,True,PSO J318.5-22,38.0,False,False,P,G,1343.0,0.0
8264_01,Mars,False,TRAPPIST-1e,21.0,False,True,S,F,1584.0,1040.0
8265_01,Earth,True,TRAPPIST-1e,18.0,False,False,P,G,1344.0,0.0
8266_01,Earth,True,TRAPPIST-1e,10.0,False,True,P,G,1345.0,0.0
8267_01,Mars,False,TRAPPIST-1e,29.0,False,False,P,E,530.0,1298.0
8267_02,Mars,True,TRAPPIST-1e,25.0,False,True,P,F,1701.0,0.0
8268_01,Europa,True,TRAPPIST-1e,40.0,False,True,S,B,321.0,0.0
8268_02,Europa,False,TRAPPIST-1e,19.0,False,False,S,B,321.0,3267.0
8270_01,Mars,False,TRAPPIST-1e,38.0,False,True,P,F,1702.0,2013.0
8271_01,Earth,False,TRAPPIST-1e,19.0,False,True,S,F,1586.0,2786.0
8272_01,Mars,False,TRAPPIST-1e,0.0,False,True,S,F,1587.0,0.0
8272_02,Mars,True,TRAPPIST-1e,4.0,False,True,S,F,1587.0,0.0
8272_03,Mars,True,TRAPPIST-1e,29.0,False,True,S,F,1587.0,
8273_01,Earth,False,TRAPPIST-1e,46.0,False,False,P,G,1346.0,884.0
8275_01,Mars,True,TRAPPIST-1e,32.0,False,True,S,F,1588.0,0.0
8276_01,Europa,,TRAPPIST-1e,26.0,False,True,P,C,273.0,0.0
8276_02,Europa,True,TRAPPIST-1e,23.0,False,True,P,C,273.0,0.0
8277_01,Earth,True,55 Cancri e,32.0,False,True,P,G,1348.0,0.0
8279_01,Earth,False,TRAPPIST-1e,31.0,False,True,P,G,1349.0,
8280_01,Earth,False,TRAPPIST-1e,34.0,False,True,P,F,1703.0,902.0
8281_01,,False,TRAPPIST-1e,45.0,False,False,P,F,1704.0,704.0
8282_01,Earth,False,TRAPPIST-1e,61.0,False,False,S,G,1336.0,807.0
8287_01,Mars,False,TRAPPIST-1e,21.0,False,False,S,E,542.0,1896.0
8288_01,Mars,False,TRAPPIST-1e,,False,False,P,D,259.0,2729.0
8288_02,Mars,False,TRAPPIST-1e,15.0,False,False,P,F,1705.0,1337.0
8289_01,Earth,True,TRAPPIST-1e,14.0,False,False,P,G,1350.0,0.0
8291_01,Earth,True,TRAPPIST-1e,18.0,False,True,S,G,1339.0,0.0
8292_01,Europa,True,TRAPPIST-1e,39.0,False,True,S,C,310.0,0.0
8294_01,Mars,True,TRAPPIST-1e,62.0,False,True,S,E,543.0,0.0
8295_01,Mars,False,TRAPPIST-1e,40.0,False,False,S,F,1591.0,1309.0
8297_01,,False,TRAPPIST-1e,21.0,False,False,S,F,1592.0,666.0
8298_01,Mars,True,TRAPPIST-1e,12.0,False,True,S,F,1593.0,0.0
8300_01,Europa,False,,27.0,False,True,P,C,274.0,
8301_01,Europa,False,TRAPPIST-1e,28.0,False,False,P,C,275.0,7792.0
8302_01,Earth,False,TRAPPIST-1e,0.0,False,True,S,G,1340.0,0.0
8302_02,Earth,False,TRAPPIST-1e,17.0,False,False,S,F,1594.0,871.0
8303_01,Mars,False,55 Cancri e,23.0,False,False,S,F,1595.0,2982.0
8306_01,Earth,False,TRAPPIST-1e,6.0,False,True,P,G,1351.0,0.0
8306_02,Earth,True,PSO J318.5-22,29.0,False,True,P,G,1351.0,0.0
8306_03,Earth,False,,41.0,False,False,P,G,1351.0,
8307_01,Europa,False,55 Cancri e,27.0,True,True,S,A,100.0,3266.0
8307_02,Europa,True,TRAPPIST-1e,34.0,False,True,S,A,100.0,0.0
8310_01,Europa,True,55 Cancri e,36.0,False,True,S,E,545.0,0.0
8313_01,Earth,False,TRAPPIST-1e,30.0,False,False,S,G,1341.0,754.0
8314_01,Europa,False,TRAPPIST-1e,30.0,False,False,S,D,245.0,6872.0
8314_02,,False,55 Cancri e,29.0,True,True,S,D,245.0,3605.0
8315_01,Earth,False,TRAPPIST-1e,21.0,False,False,S,F,1598.0,803.0
8316_01,Earth,False,55 Cancri e,21.0,False,False,P,F,1709.0,574.0
8317_01,Earth,False,55 Cancri e,18.0,False,False,P,F,1710.0,698.0
8318_01,Mars,True,TRAPPIST-1e,11.0,False,True,P,F,1711.0,0.0
8318_02,Mars,False,TRAPPIST-1e,65.0,False,False,P,F,1711.0,1399.0
8318_03,Mars,False,55 Cancri e,25.0,False,False,P,F,1711.0,1074.0
8318_04,Mars,True,55 Cancri e,0.0,False,True,P,F,1711.0,0.0
8319_01,Earth,False,TRAPPIST-1e,24.0,False,False,P,F,1712.0,
8320_01,Earth,True,PSO J318.5-22,19.0,False,True,P,G,1352.0,0.0
8321_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,F,1713.0,693.0
8322_01,Europa,False,PSO J318.5-22,45.0,True,False,,,,
8322_02,,True,55 Cancri e,52.0,False,True,S,C,312.0,0.0
8323_01,Earth,False,PSO J318.5-22,55.0,False,True,S,E,546.0,790.0
8324_01,Earth,True,PSO J318.5-22,24.0,False,False,P,G,1353.0,0.0
8326_01,Earth,False,TRAPPIST-1e,31.0,False,False,P,G,1354.0,
8328_01,Earth,True,TRAPPIST-1e,18.0,False,False,P,G,1356.0,0.0
8329_01,Earth,True,TRAPPIST-1e,22.0,False,False,P,G,1357.0,0.0
8330_01,Earth,False,TRAPPIST-1e,39.0,False,False,S,F,1600.0,803.0
8332_01,Earth,True,PSO J318.5-22,19.0,False,True,P,G,1358.0,0.0
8333_01,Europa,False,55 Cancri e,33.0,False,False,S,C,313.0,6360.0
8334_01,Earth,True,PSO J318.5-22,14.0,False,True,P,G,1359.0,0.0
8335_01,Mars,False,TRAPPIST-1e,30.0,False,False,P,E,531.0,1299.0
8336_01,Mars,True,TRAPPIST-1e,30.0,False,True,S,E,547.0,0.0
8338_01,Mars,True,TRAPPIST-1e,21.0,False,True,P,F,1716.0,0.0
8338_02,Mars,False,TRAPPIST-1e,45.0,False,False,P,F,1716.0,1337.0
8338_03,Mars,True,TRAPPIST-1e,17.0,False,True,P,F,1716.0,
8339_01,Europa,False,TRAPPIST-1e,39.0,False,False,S,D,246.0,
8339_02,Europa,,TRAPPIST-1e,22.0,False,False,S,D,246.0,6879.0
8341_01,Earth,False,TRAPPIST-1e,37.0,False,False,S,F,1601.0,690.0
8342_01,Europa,False,TRAPPIST-1e,48.0,False,True,S,E,548.0,
8342_02,Europa,True,TRAPPIST-1e,33.0,False,True,S,E,548.0,0.0
8342_03,Europa,False,55 Cancri e,37.0,False,False,S,E,548.0,3785.0
8343_01,Earth,False,TRAPPIST-1e,27.0,False,False,P,F,1717.0,2653.0
8344_01,Mars,True,TRAPPIST-1e,29.0,False,True,S,D,247.0,
8344_02,Mars,False,TRAPPIST-1e,38.0,False,True,S,D,247.0,953.0
8344_03,Mars,True,TRAPPIST-1e,16.0,False,True,S,D,247.0,0.0
8345_01,Earth,False,PSO J318.5-22,18.0,False,False,S,F,1602.0,2056.0
8346_01,Earth,False,TRAPPIST-1e,,False,False,P,F,1718.0,774.0
8348_01,Mars,True,TRAPPIST-1e,47.0,False,True,P,E,532.0,
8354_01,Europa,True,TRAPPIST-1e,15.0,False,True,S,B,323.0,0.0
8354_02,Europa,True,TRAPPIST-1e,13.0,False,True,S,B,323.0,0.0
8356_01,Earth,True,PSO J318.5-22,19.0,False,False,P,G,1361.0,0.0
8360_01,Europa,True,TRAPPIST-1e,17.0,False,True,S,B,326.0,0.0
8360_02,Europa,True,TRAPPIST-1e,31.0,False,True,S,B,326.0,
8362_01,Earth,False,TRAPPIST-1e,19.0,False,True,P,F,1720.0,775.0
8363_01,Europa,False,55 Cancri e,25.0,False,False,S,A,101.0,2927.0
8363_02,Europa,False,TRAPPIST-1e,26.0,False,False,S,A,101.0,3994.0
8365_01,Earth,True,55 Cancri e,25.0,False,True,P,G,1363.0,0.0
8366_01,Earth,False,TRAPPIST-1e,2.0,False,False,P,G,1364.0,0.0
